Step,Action,Reasoning,Observation,Reward,Done
20,go north,,"-= Bathroom =-
You find yourself in a bathroom. An usual kind of place. You try to gain information on your surroundings by using a technique you call ""looking.""

As if things weren't amazing enough already, you can even see a toilet. The toilet is white. But the thing hasn't got anything on it.

There is an exit to the south.


>                                                                                                                                -= Bathroom =-2/21",2,False
21,go south,,"-= Corridor =-
You find yourself in a corridor. A standard one. You begin to take stock of what's in the room.



There is a closed patio door leading west. There is an exit to the east. Don't worry, there is no door. There is an exit to the north. Don't worry, there is no door. There is an exit to the south.


>                                                                                                                                -= Corridor =-2/22",2,False
22,go east,,"-= Kitchen =-
You arrive in a kitchen. A normal kind of place.

You see a fridge. Were you looking for an oven? Because look over there, it's an oven. You bend down to tie your shoe. When you stand up, you notice a table. But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You see a counter. On the counter you make out a red apple, a tomato, a red hot pepper, a yellow apple, a raw purple potato, a cookbook and a knife. Look over there! a stove. Unfortunately, there isn't a thing on it.

There is a closed frosted-glass door leading north. You need an exit without a door? You should try going west.


>                                                                                                                                -= Kitchen =-2/23",2,False
23,take cookbook,,"You take the cookbook from the counter.


>                                                                                                                                -= Kitchen =-2/24",2,False
24,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  red apple
  red onion
  white tuna
  yellow onion

Directions:
chop the block of cheese
  fry the block of cheese
  chop the red apple
  grill the red apple
  slice the red onion
  roast the red onion
  slice the white tuna
  fry the white tuna
  slice the yellow onion
  grill the yellow onion
  prepare meal



>                                                                                                                                -= Kitchen =-2/25",2,False
25,take red apple,,"You take the red apple from the counter.


Your score has just gone up by one point.

>                                                                                                                                -= Kitchen =-3/26",3,False
26,take red onion,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-3/26",3,False
27,take yellow apple,,"You take the yellow apple from the counter.


>                                                                                                                                -= Kitchen =-3/27",3,False
28,take red hot pepper,,"You take the red hot pepper from the counter.


>                                                                                                                                -= Kitchen =-3/28",3,False
29,take raw purple potato,,"You take the purple potato from the counter.


>                                                                                                                                -= Kitchen =-3/29",3,False
30,take white tuna,,"You already have that.



>                                                                                                                                -= Kitchen =-3/30",3,False
31,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/30",3,False
32,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/30",3,False
33,take white tuna,,"You already have that.



>                                                                                                                                -= Kitchen =-3/31",3,False
34,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/31",3,False
35,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/31",3,False
36,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/32",3,False
37,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/32",3,False
38,take red hot pepper,,"You already have that.



>                                                                                                                                -= Kitchen =-3/33",3,False
39,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/34",3,False
40,take red onion,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-3/34",3,False
41,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/35",3,False
42,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/36",3,False
43,take red onion,,"Which do you mean, the red hot pepper or the red apple?

>                                                                                                                                -= Kitchen =-3/36",3,False
44,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/37",3,False
45,take red onion,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-3/37",3,False
46,take red apple,,"You already have that.



>                                                                                                                                -= Kitchen =-3/38",3,False
47,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/39",3,False
48,take red onion,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-3/39",3,False
49,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/40",3,False
50,take red apple,,"You already have that.



>                                                                                                                                -= Kitchen =-3/41",3,False
51,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/42",3,False
52,take red onion,,"You can't see any such thing.

>                                                                                                                                -= Kitchen =-3/42",3,False
53,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/43",3,False
54,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/44",3,False
55,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/45",3,False
56,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/46",3,False
57,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/47",3,False
58,take red apple,,"You already have that.



>                                                                                                                                -= Kitchen =-3/48",3,False
59,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/49",3,False
60,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/50",3,False
61,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/51",3,False
62,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/52",3,False
63,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/53",3,False
64,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/54",3,False
65,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/55",3,False
66,take red apple,,"You already have that.



>                                                                                                                                -= Kitchen =-3/56",3,False
67,drop red hot pepper,,"The red hot pepper is already here.


>                                                                                                                                -= Kitchen =-3/57",3,False
68,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/58",3,False
69,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/59",3,False
70,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/60",3,False
71,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/61",3,False
72,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/62",3,False
73,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/63",3,False
74,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/64",3,False
75,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/65",3,False
76,take red hot pepper,,"You pick up the red hot pepper from the ground.



>                                                                                                                                -= Kitchen =-3/66",3,False
77,drop red hot pepper,,"You drop the red hot pepper on the ground.


>                                                                                                                                -= Kitchen =-3/67",3,False
78,take yellow apple,,"You pick up the yellow apple from the ground.



>                                                                                                                                -= Kitchen =-3/68",3,False
79,drop yellow apple,,"You drop the yellow apple on the ground.


>                                                                                                                                -= Kitchen =-3/69",3,True
